cc_num,Income,Travel,Lifestyle,Premium,All_Purpose,Fuel,Total,User_Profile,High_Income,Student,Self_Employed,Frequent_Traveler,Online_Shopper,Fuel_Customer,Best_Card,Second_Best_Card,Third_Best_Card,Fourth_Best_Card,Fifth_Best_Card
6.89647E+15,150000,16546.96,28114.4,15137.69,40965.73,9029.96,109794.74,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.85756E+15,160000,29384.53,10184.41,31234.19,30844.06,10327.01,111974.2,Premium,0,0,0,1,1,0,9,5,6,11,3
6.34657E+15,210000,48022.52,26507.41,13178.55,22763.09,13627.52,124099.09,Travel,1,0,0,1,1,0,0,1,2,8,7
6.16852E+15,50000,8537.2,5343.52,2912.57,7660.02,4849.81,29303.12,Fuel,0,0,0,1,0,1,9,13,14,6,11
6.28741E+15,30000,7446.56,5139.23,1813.74,8281.52,2190.53,24871.58,Travel,0,1,0,1,0,0,13,14,5,10,9
6.66887E+15,120000,29706.81,7505.26,5572.57,28620.06,7690.95,79095.65,Travel,0,0,0,1,1,0,9,5,6,11,3
6.01511E+15,250000,26476.07,13865.42,40415.64,27393.84,18346.51,126497.48,Premium,1,0,0,0,1,0,7,12,0,1,2
6.73102E+15,200000,32850.55,11355.33,32639.05,16462.58,17618.9,110926.41,"Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.01729E+15,270000,48689.47,45696.38,25964.68,74313.02,25568.1,220231.65,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.14372E+15,210000,40374.7,59162.65,40645.49,40313.91,15254.66,195751.41,"Lifestyle, Premium",1,0,0,1,1,0,0,1,2,8,7
6.00605E+15,40000,9753.23,3428.14,5142.84,5686.44,2558.02,26568.67,Travel,0,1,0,1,0,0,13,14,5,10,9
6.89994E+15,210000,52461.98,13385.73,26953.94,20614.83,12122.47,125538.95,Travel,1,0,0,1,1,0,0,1,2,8,7
6.10524E+15,230000,40610.87,26380.56,19273.47,22800.53,14987.03,124052.46,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.26966E+15,160000,38672.98,21395.13,20327.23,44817.76,8049.47,133262.57,"Travel, All_Purpose",0,0,0,1,1,0,9,5,6,11,3
6.67297E+15,250000,60563.86,18207.86,14361.53,72841.05,19219.25,185193.55,"Travel, All_Purpose",1,0,1,1,1,0,0,1,2,8,7
6.65691E+15,70000,9705.14,11374.01,10345.62,16890.67,6983.98,55299.42,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.84307E+15,130000,23495.29,23833.02,12864.76,15238.03,12853.47,88284.57,Fuel,0,0,1,1,1,1,9,5,13,14,6
6.55918E+15,210000,36697.49,42170.38,14413.22,41922.96,17797.19,153001.24,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.64795E+15,100000,24854.28,20283.54,9306.55,24987.34,5852.31,85284.02,Travel,0,0,1,1,1,0,9,5,6,11,3
6.52427E+15,260000,42840.48,63815.69,29200.45,66217.63,20494.36,222568.61,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.99311E+15,70000,15504.78,7670.07,4770.16,13369.35,4412.97,45727.33,Travel,0,0,0,1,1,0,9,5,6,11,3
6.52124E+15,140000,27614.25,24888.28,14803.32,40982.63,10998.39,119286.87,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.63252E+15,260000,31438.56,49998.42,46164.7,54153.65,22334.18,204089.51,"Premium, Fuel",1,0,1,0,1,1,7,12,0,1,2
6.15188E+15,50000,5693.37,8223.75,4853.07,13537.66,3109.99,35417.84,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.24277E+15,30000,4114.34,4110.39,5467.33,8779.71,2165.16,24636.93,"Premium, All_Purpose",0,1,0,0,0,0,10,3,4,6,11
6.72157E+15,230000,41150.24,51046.73,17592.85,55665.54,12094.06,177549.42,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.39296E+15,290000,45803.52,40126.81,24260.72,54527.06,19150.64,183868.75,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.44504E+15,110000,27085.92,16805.62,11616.13,22752.39,10908.37,89168.43,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.14378E+15,110000,22241.15,25189.58,14656.97,10943.6,9222.8,82254.1,"Travel, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.03375E+15,180000,34095.85,42281.15,11855.68,47728.23,9273.18,145234.09,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.81219E+15,150000,25357.4,15659.55,7911.34,43459.14,8044.99,100432.42,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.77243E+15,120000,23164.23,22344.03,6163.13,17248.82,7432.51,76352.72,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.29688E+15,90000,14550.45,20340.71,6027.03,14460.24,6259.13,61637.56,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.18237E+15,100000,24320,25003.44,7108.2,9496.82,6584.52,72512.98,"Travel, Lifestyle",0,0,1,1,1,0,9,5,6,11,3
6.72905E+15,260000,45731.11,63552.31,45737.87,69126.23,17675.78,241823.3,Premium,1,0,1,1,1,0,0,1,2,8,7
6.61924E+15,120000,17631.02,7827.17,17911.93,9859.45,8455.1,61684.67,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.68799E+15,170000,34681.13,41065.43,13888.33,43954.85,10998.29,144588.03,Travel,0,0,1,1,1,0,9,5,6,11,3
6.03194E+15,290000,60625.31,64736.72,57377.27,37565.27,24103.61,244408.18,"Travel, Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.15944E+15,60000,14235.89,5345.43,9468.34,12301.15,3824,45174.81,"Travel, Premium",0,0,0,1,0,0,9,6,11,0,1
6.18541E+15,70000,10504.65,13637.98,12679.11,14367.3,5711.03,56900.07,"Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.80223E+15,140000,15074.48,15150.05,15909.64,20755.25,8272.35,75161.77,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.48548E+15,130000,19294.79,14888.5,14154.08,14211.93,12530.35,75079.65,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.24447E+15,80000,16491.45,6124.28,12951.93,20620.05,7071.06,63258.77,"Travel, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.38365E+15,100000,19658.62,25858.12,12815.01,22220.96,7291.82,87844.53,Lifestyle,0,0,0,1,1,0,9,5,6,11,3
6.32824E+15,90000,9464.09,18876.67,3946.14,15813.29,5816.95,53917.14,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.14144E+15,180000,21602.24,40123.95,29727.35,20868.84,9938.82,122261.2,Premium,0,0,0,0,1,0,6,11,3,4,7
6.34382E+15,270000,62523.67,49152.78,29547.28,27938.68,22269.01,191431.42,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.60748E+15,260000,58299.25,53693.56,11127.32,27229.11,13641.02,163990.26,Travel,1,0,0,1,1,0,0,1,2,8,7
6.23701E+15,20000,2406.98,2300.24,1909.2,5749.12,1610.38,13975.92,"All_Purpose, Fuel",0,1,0,0,0,1,10,13,14,3,4
6.36141E+15,50000,10327.64,3906.29,7755.32,7026.09,4097.77,33113.11,"Travel, Premium, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.62202E+15,290000,72398.74,33607.48,22461.13,82576.89,14857.34,225901.58,"Travel, All_Purpose",1,0,0,1,1,0,0,1,2,8,7
6.01736E+15,50000,10321.82,12808.15,9672.04,14564.93,2633.06,50000,"Travel, Lifestyle, Premium, All_Purpose",0,0,0,1,1,0,9,5,6,11,3
6.26509E+15,60000,11816.79,12710.13,3109.17,13382.47,5947.45,46966.01,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.99808E+15,190000,31515.22,11397.53,17402.08,49743.12,16164.24,126222.19,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.13666E+15,80000,8661.22,12537.89,8778.74,22742.58,6564.34,59284.77,"All_Purpose, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.30647E+15,160000,28607.64,10642.21,31253.86,25474.11,11822.94,107800.76,Premium,0,0,0,1,1,0,9,5,6,11,3
6.98569E+15,130000,25913.53,29747.98,9825.97,19428.12,7314.13,92229.73,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.26082E+15,10000,1059.7,1994.21,1778.48,2759.83,724.52,8316.74,Premium,0,1,0,0,0,0,10,3,4,6,11
6.61208E+15,220000,24539.98,47892.08,37315.1,29441.3,15634.31,154822.77,Premium,1,0,1,0,1,0,7,12,0,1,2
6.89879E+15,200000,46313.61,22159,24719.4,24469.7,11018.79,128680.5,Travel,0,0,0,1,1,0,9,5,6,11,3
6.90267E+15,170000,37922.94,40801.48,6509.35,45155.46,12223.37,142612.6,Travel,0,0,1,1,1,0,9,5,6,11,3
6.82184E+15,70000,12738,5098.68,11104.09,14569.5,4153.07,47663.34,Premium,0,0,0,1,0,0,9,6,11,0,1
6.30198E+15,250000,27137.59,49237.4,43214.8,20962.4,13112.56,153664.75,Premium,1,0,0,0,1,0,7,12,0,1,2
6.72971E+15,130000,28980.17,17119.01,11626.48,27455.51,8282.38,93463.55,Travel,0,0,1,1,1,0,9,5,6,11,3
6.21232E+15,40000,7484.54,9416.84,5791.57,5011.76,2704.96,30409.67,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.35591E+15,40000,4779.14,8761.96,7038.48,11672.05,3256.69,35508.32,"Premium, All_Purpose, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.55633E+15,60000,6950.85,15192.76,7703.32,12961.36,5344.39,48152.68,"Lifestyle, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.09923E+15,280000,63047.25,17934.97,43981.98,74812.53,18005.89,217782.62,"Travel, Premium",1,0,1,1,1,0,0,1,2,8,7
6.01779E+15,190000,27953.62,55003.63,6779.58,39435.34,11081.78,140253.95,Lifestyle,0,0,1,0,1,0,6,11,3,4,7
6.25728E+15,290000,36651.23,31565.29,33072.48,81566.47,17569.86,200425.33,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.55384E+15,120000,25661.58,21018.59,22200.42,13470.62,9875.57,92226.78,"Travel, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.639E+15,220000,27173.09,48588.62,28803.8,54133.65,14404.09,173103.25,All_Purpose,1,0,0,0,1,0,7,12,0,1,2
6.34837E+15,70000,11257.45,20721.57,5577.76,10140.19,4740.92,52437.89,Lifestyle,0,0,0,1,1,0,9,5,6,11,3
6.13887E+15,270000,37219.07,75282.07,20294.97,74811.45,14896.91,222504.47,Lifestyle,1,0,1,0,1,0,7,12,0,1,2
6.02211E+15,100000,23604.78,9218.74,19461.56,17963.43,9728.58,79977.09,"Travel, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.85195E+15,260000,37761.89,25239.66,21225.09,26120.6,14870.28,125217.52,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.72727E+15,190000,31053.89,47289.97,10266.69,20647.39,15612.58,124870.52,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.81593E+15,70000,8024.91,6419.85,13092.4,18250.66,4739.23,50527.05,Premium,0,0,0,0,1,0,6,11,3,4,7
6.00696E+15,300000,60470.59,66200.34,41065.43,41562.69,15585.1,224884.15,Travel,1,0,0,1,1,0,0,1,2,8,7
6.0956E+15,30000,7009.38,5771.23,5145.19,8944.72,1745.42,28615.94,"Travel, Premium, All_Purpose",0,1,0,1,0,0,13,14,5,10,9
6.60674E+15,130000,26148.72,38348.55,25681.78,30039.01,8083.5,128301.56,"Travel, Lifestyle, Premium",0,0,1,1,1,0,9,5,6,11,3
6.51625E+15,130000,15087.07,31872.73,24015.33,21349.04,10599.13,102923.3,"Premium, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.69414E+15,180000,29819.66,22966.69,28721.17,51472.59,17466.76,150446.87,"Premium, All_Purpose, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.69788E+15,280000,64739.23,65620.2,20435.06,26544.73,17751.96,195091.18,Travel,1,0,0,1,1,0,0,1,2,8,7
6.29836E+15,300000,58493.04,69079.1,22114.77,71479.62,15421.82,236588.35,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.84437E+15,260000,50443.38,22496.28,44176.76,34243.79,21479.65,172839.86,"Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.66215E+15,200000,37881.31,15372.53,6575.04,56020.83,12696.3,128546.01,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.7907E+15,280000,69972.71,28800.19,21022.13,63232.16,27516.28,210543.47,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.60267E+15,80000,14034.51,19902.21,4246.14,23602.91,7857.41,69643.18,"All_Purpose, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.33328E+15,290000,42024.91,21761.24,22095.68,75257.98,19985.58,181125.39,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.58622E+15,90000,13620.04,26581.13,12334.16,15439.99,5249.42,73224.74,Lifestyle,0,0,1,1,1,0,9,5,6,11,3
6.35176E+15,70000,15618.91,8425.85,2933.82,6472.03,3921.32,37371.93,Travel,0,0,0,1,0,0,9,6,11,0,1
6.0033E+15,10000,2393.15,1741.86,1733.01,1780.95,854.29,8503.26,"Travel, Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.17396E+15,30000,3782.84,4209.12,4150.24,2866.6,2042.31,17051.11,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.31086E+15,130000,32426.38,21922.34,21934.85,22757.12,11676.54,110717.23,"Travel, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.45996E+15,280000,65237.01,42765.98,37164.89,61209.15,19843.36,226220.39,Travel,1,0,1,1,1,0,0,1,2,8,7
6.22979E+15,300000,34210.17,16250.37,53550.25,39607.34,18172.6,161790.73,Premium,1,0,1,0,1,0,7,12,0,1,2
6.37064E+15,250000,37000.6,44127.79,14406.72,72786.01,23144.77,191465.89,"All_Purpose, Fuel",1,0,1,0,1,1,7,12,0,1,2
6.99407E+15,280000,45084.5,67365.28,15248.5,22930.93,14279.62,164908.83,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.10536E+15,170000,28612.57,30515.65,5315.68,29408.48,14603.58,108455.96,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.48215E+15,250000,52458.22,27063.69,42058.54,52363.72,15134.54,189078.71,"Travel, Premium",1,0,1,1,1,0,0,1,2,8,7
6.32834E+15,240000,46609.1,61796.38,24157.61,32838.26,22404.14,187805.49,"Lifestyle, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.73244E+15,10000,1672.13,1719.75,647.24,2178.97,679.37,6897.46,All_Purpose,0,1,0,1,0,0,13,14,5,10,9
6.35475E+15,60000,10321.65,10288.28,7571.69,16901.18,5402.45,50485.25,"All_Purpose, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.55373E+15,210000,43639.03,41277.36,23877.5,25684.99,15371.33,149850.21,Travel,1,0,1,1,1,0,0,1,2,8,7
6.60373E+15,60000,14233.58,8031.1,11513.09,11836.33,4894.63,50508.73,"Travel, Premium, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.5695E+15,260000,31045.84,37428.38,12182.26,56432.97,18809.36,155898.81,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.72582E+15,120000,15968.47,10936.98,11889.18,34061.85,10262.53,83119.01,"All_Purpose, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.99609E+15,130000,23086.81,9236.92,25659.13,29459.25,8355.13,95797.24,Premium,0,0,0,1,1,0,9,5,6,11,3
6.59194E+15,130000,15134.91,37889.69,7762.75,28933.67,8095.45,97816.47,Lifestyle,0,0,1,0,1,0,6,11,3,4,7
6.7966E+15,290000,62791.73,63322.93,38994.82,80139.53,15640.09,260889.1,Travel,1,0,0,1,1,0,0,1,2,8,7
6.83198E+15,150000,20586.47,44550.52,14429.44,36176.22,12635.44,128378.09,"Lifestyle, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.62095E+15,210000,28528.43,25267.44,20977.24,27625.82,10706.34,113105.27,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.0342E+15,160000,24197.69,21540.28,4992.9,36744.82,14603.52,102079.21,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.34673E+15,220000,27268.99,54454.58,29649.27,19771.25,17848.02,148992.11,Fuel,1,0,0,0,1,1,7,12,0,1,2
6.54621E+15,210000,32614.84,50910.9,35250.39,35296.48,20445.11,174517.72,"Premium, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.57059E+15,110000,23735.29,18806.62,20083.85,30767.82,5980.79,99374.37,"Travel, Premium",0,0,1,1,1,0,9,5,6,11,3
6.49427E+15,280000,62672.46,69391.75,17963.38,71995.34,25901.86,247924.79,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.15653E+15,50000,12141.95,3123.25,2774.23,9913.39,3939.48,31892.3,Travel,0,0,0,1,0,0,9,6,11,0,1
6.46004E+15,40000,4101.81,11603.67,1503.2,4458.95,2028.03,23695.66,Lifestyle,0,0,0,0,0,0,6,11,9,10,12
6.54026E+15,30000,7195.2,6494.6,5095.55,2487.66,2313.02,23586.03,"Travel, Premium",0,0,0,1,0,0,9,6,11,0,1
6.00195E+15,190000,33220.59,12930.13,27807.26,36234.61,16768.91,126961.5,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.70764E+15,200000,24481.45,42412.85,11861.14,54385.36,16131.16,149271.96,Fuel,0,0,1,0,1,1,6,11,3,4,7
6.80339E+15,250000,61087.68,44897.84,10598.18,54475.81,15664.99,186724.5,Travel,1,0,1,1,1,0,0,1,2,8,7
6.44946E+15,180000,40081.2,53052.63,20757.21,32416.29,15781.28,162088.61,"Travel, Lifestyle, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.24866E+15,150000,27305.6,27984.29,6781.56,25793.47,13899.64,101764.56,Fuel,0,0,1,1,1,1,9,5,13,14,6
6.48152E+15,90000,10339.71,6541.22,6719.24,24520.37,5080.06,53200.6,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.76883E+15,170000,19579.72,34983.36,15390.34,43105.38,10486.37,123545.17,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.15431E+15,140000,18949.33,31978.11,24993.54,15105.5,13066.17,104092.65,"Premium, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.41677E+15,150000,17859.99,23532.82,8601.94,35111.48,13191.51,98297.74,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.81974E+15,10000,1759.21,2536.56,1891.48,1929.74,975.14,9092.13,"Lifestyle, Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.81686E+15,210000,33417,55030.66,23899.48,38601.9,15648.28,166597.32,Lifestyle,1,0,0,1,1,0,0,1,2,8,7
6.18019E+15,220000,49454.07,33193.6,19065.41,41409.32,17300.5,160422.9,Travel,1,0,1,1,1,0,0,1,2,8,7
6.84811E+15,220000,38053.93,29372.51,10595.11,29160.11,21442.09,128623.75,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.76083E+15,30000,3759.87,4955.05,2466.15,2632.05,1984.72,15797.84,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.88738E+15,160000,29241.1,22262.36,16966.63,46786.23,11018.79,126275.11,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.5841E+15,230000,31399.61,37821.47,36597.24,28823,19656.91,154298.23,"Premium, Fuel",1,0,1,0,1,1,7,12,0,1,2
6.95974E+15,250000,40709.99,60991.57,21896.15,51005.54,15062.24,189665.49,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.5041E+15,110000,11862.61,28944.92,7006.27,29960.43,7438.91,85213.14,Lifestyle,0,0,1,0,1,0,6,11,3,4,7
6.53986E+15,120000,17746.06,33177.35,6183.4,14312.92,8958.18,80377.91,Lifestyle,0,0,1,0,1,0,6,11,3,4,7
6.45884E+15,100000,12939.7,28594.16,19600.32,16277.71,9616.43,87028.32,"Lifestyle, Premium, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.02574E+15,160000,22473.82,36095.95,22722.13,47617.21,10120.38,139029.49,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.75419E+15,80000,8624.29,6272.92,2453.29,23990.51,7209.09,48550.1,"All_Purpose, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.433E+15,60000,10587.53,7501.01,3342.9,8557.71,4127.91,34117.06,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.48729E+15,120000,21713.91,8324.51,3967.79,12301.57,8462.99,54770.77,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.32283E+15,240000,46946.49,60109.55,26228.08,38295.97,13300.8,184880.89,Lifestyle,1,0,1,1,1,0,0,1,2,8,7
6.36711E+15,280000,60892.72,25768.27,32783.6,52422.29,22751.28,194618.16,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.00126E+15,210000,39262.8,38861.41,8096.53,19706.33,12467.14,118394.21,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.51888E+15,80000,16920.23,18466.61,4250.36,21114.99,4619.14,65371.33,Travel,0,0,0,1,1,0,9,5,6,11,3
6.33468E+15,260000,35710.1,37199.96,19056.14,48767.99,18296.3,159030.49,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.67827E+15,280000,33971.62,17697.81,38190.04,25757.77,25710.16,141327.4,Fuel,1,0,0,0,1,1,7,12,0,1,2
6.95172E+15,40000,7162.05,7615.95,2361.53,4939.67,2637.63,24716.83,All_Purpose,0,1,0,1,0,0,13,14,5,10,9
6.18904E+15,260000,34194.59,20561.56,50679.17,22057.36,23435.07,150927.75,"Premium, Fuel",1,0,1,0,1,1,7,12,0,1,2
6.56859E+15,80000,11566.57,6712.53,4380.55,18674.8,6571.23,47905.68,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.30481E+15,260000,62561.77,57975.28,14688.64,34724.92,23948.52,193899.13,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.47789E+15,280000,31045.94,63229.6,27560.25,79074.47,23103.57,224013.83,"All_Purpose, Fuel",1,0,0,0,1,1,7,12,0,1,2
6.50679E+15,180000,43592.13,20635.08,15718.7,30329.51,9461.02,119736.44,Travel,0,0,0,1,1,0,9,5,6,11,3
6.64695E+15,280000,44840.75,38549.69,45187.19,71875.3,16147.78,216600.71,Premium,1,0,1,1,1,0,0,1,2,8,7
6.41863E+15,280000,43680.83,24598.73,46406.39,65965.27,16665.35,197316.57,Premium,1,0,1,1,1,0,0,1,2,8,7
6.75254E+15,50000,5793.54,10352.58,2531.66,14845.28,4451.71,37974.77,"All_Purpose, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.09629E+15,90000,16810.61,25005.19,11177.72,10655.07,6204.17,69852.76,Lifestyle,0,0,1,1,1,0,9,5,6,11,3
6.01036E+15,40000,7865.28,8507.24,7094.39,11066.96,3839.59,38373.46,"Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.34244E+15,270000,49037.1,63484.39,42842.94,57638.94,15751.63,228755,Premium,1,0,1,1,1,0,0,1,2,8,7
6.00522E+15,220000,24842.48,36509.54,13106.75,33933.89,11198.89,119591.55,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.65873E+15,170000,31021.86,34832.26,24274.87,44877.3,10331.43,145337.72,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.47325E+15,90000,11114.27,26432.1,15590.83,17117.36,8916.4,79170.96,"Lifestyle, Premium, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.63428E+15,10000,1454.6,2095.56,895.01,2842.42,532.81,7820.4,All_Purpose,0,1,0,0,0,0,10,3,4,6,11
6.45344E+15,210000,39612.29,44768.23,15427.28,33642.97,19358.65,152809.42,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.87385E+15,200000,36879.66,48109.38,30262.65,25130.51,15688.13,156070.33,Premium,0,0,1,1,1,0,9,5,6,11,3
6.77931E+15,130000,21426.27,37914.2,13893.95,14483.67,9031.33,96749.42,Lifestyle,0,0,0,1,1,0,9,5,6,11,3
6.17657E+15,280000,41428.28,74766.87,50347.53,43971.49,15165.61,225679.78,"Lifestyle, Premium",1,0,0,0,1,0,7,12,0,1,2
6.72144E+15,160000,23476.3,39316.94,16840.21,29881.39,14223.28,123738.12,Fuel,0,0,1,0,1,1,6,11,3,4,7
6.23867E+15,290000,48276.04,41773.81,26809.89,56755.39,26227.59,199842.72,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.43965E+15,130000,23222.97,28298.64,9854.61,18337.15,12567.19,92280.56,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.63359E+15,140000,26120.92,29670.2,4897.33,30237.57,10566.56,101492.58,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.15398E+15,30000,4617.41,2111.05,1886.03,8674.92,2113.05,19402.46,All_Purpose,0,1,0,1,0,0,13,14,5,10,9
6.39676E+15,290000,31292.88,17223.55,44057.05,57530.44,21876.24,171980.16,Premium,1,0,1,0,1,0,7,12,0,1,2
6.48814E+15,60000,12702.76,5523.55,3737.33,10881.4,3858.84,36703.88,Travel,0,0,0,1,0,0,9,6,11,0,1
6.84452E+15,180000,35421.42,38293.73,30630.22,30941.26,9657.77,144944.4,Premium,0,0,0,1,1,0,9,5,6,11,3
6.97911E+15,190000,46930.16,37822.28,28624.51,15507.56,14422.95,143307.46,"Travel, Premium",0,0,1,1,1,0,9,5,6,11,3
6.18024E+15,50000,9269.23,14009.64,9731.56,9946.08,3645.51,46602.02,"Lifestyle, Premium",0,0,0,1,1,0,9,5,6,11,3
6.39182E+15,150000,30156.22,9933.72,16376,19928.09,11023.53,87417.56,Travel,0,0,0,1,1,0,9,5,6,11,3
6.19851E+15,250000,46830.43,34798.16,14481.49,47704.57,22877.54,166692.19,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.67766E+15,20000,3015.1,5677.62,3701.51,2521.13,1039.42,15954.78,"Lifestyle, Premium",0,0,0,1,0,0,9,6,11,0,1
6.16641E+15,100000,22414.15,29196.61,18127.22,21211.76,7650.26,98600,"Travel, Lifestyle, Premium",0,0,1,1,1,0,9,5,6,11,3
6.78961E+15,240000,32879.63,39576.89,32842.96,48622.9,20911.63,174834.01,Fuel,1,0,1,0,1,1,7,12,0,1,2
6.77753E+15,300000,55422.87,21610.67,30096.94,73510.61,25401.01,206042.1,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.09174E+15,180000,25503.06,31418.52,15483.63,31847.88,16712.55,120965.64,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.61349E+15,270000,62738.87,27237,48187.28,25149.88,25496.09,188809.12,"Travel, Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.08499E+15,130000,19134.46,23142.88,24689.25,11766.55,8789.5,87522.64,Premium,0,0,1,0,1,0,6,11,3,4,7
6.59986E+15,50000,7970.41,4989.46,5110.75,8241.08,4788.54,31100.24,Fuel,0,0,0,1,0,1,9,13,14,6,11
6.65169E+15,230000,40426.49,68331.31,25092.35,21346.83,14516.15,169713.13,Lifestyle,1,0,1,1,1,0,0,1,2,8,7
6.25106E+15,240000,29648.49,68853.91,38487.44,33365.56,19089.65,189445.05,"Lifestyle, Premium",1,0,0,0,1,0,7,12,0,1,2
6.56352E+15,10000,2411.92,2704.09,1175.83,2504.24,781.07,9577.15,"Travel, Lifestyle",0,1,0,1,0,0,13,14,5,10,9
6.29324E+15,220000,25786.48,17937.57,26404.56,30612.9,11231.41,111972.92,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.9634E+15,10000,1892.92,1847.98,1946.98,1865.27,531.8,8084.95,Premium,0,1,0,1,0,0,13,14,5,10,9
